dataset_id,num_tasks,task_ids,optimal_rtt,placement_plan,task_types
ds_00409,5,"(0, 1, 2, 3, 4)",0.8074995612372544,"{'0': [16, 80], '1': [3, 15], '2': [15, 78], '3': [2, 14], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00747,5,"(0, 1, 2, 3, 4)",0.9758607379734345,"{'0': [7, 34], '1': [16, 79], '2': [13, 67], '3': [11, 60], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00651,5,"(0, 1, 2, 3, 4)",1.1939096806767495,"{'0': [14, 71], '1': [4, 22], '2': [11, 55], '3': [14, 70], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00023,5,"(0, 1, 2, 3, 4)",1.46015043138841,"{'0': [11, 54], '1': [13, 67], '2': [11, 56], '3': [4, 21], '4': [17, 88]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00849,5,"(0, 1, 2, 3, 4)",1.7465622831696015,"{'0': [2, 14], '1': [3, 16], '2': [14, 69], '3': [13, 65], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00755,5,"(0, 1, 2, 3, 4)",0.7234815358736171,"{'0': [0, 0], '1': [5, 29], '2': [4, 24], '3': [1, 8], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00980,5,"(0, 1, 2, 3, 4)",4.741434400541745,"{'0': [14, 73], '1': [11, 58], '2': [11, 57], '3': [1, 7], '4': [14, 72]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01109,5,"(0, 1, 2, 3, 4)",1.5345050490674494,"{'0': [2, 14], '1': [3, 17], '2': [16, 80], '3': [13, 65], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00151,5,"(0, 1, 2, 3, 4)",2.9770119080775697,"{'0': [11, 56], '1': [4, 20], '2': [17, 86], '3': [1, 5], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00372,5,"(0, 1, 2, 3, 4)",6.595788233480585,"{'0': [16, 79], '1': [13, 65], '2': [14, 69], '3': [4, 23], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00705,5,"(0, 1, 2, 3, 4)",1.8705055461546296,"{'0': [15, 78], '1': [11, 54], '2': [4, 21], '3': [14, 71], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00128,5,"(0, 1, 2, 3, 4)",1.2884274539336018,"{'0': [0, 1], '1': [1, 4], '2': [13, 65], '3': [2, 14], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00916,5,"(0, 1, 2, 3, 4)",2.0502827688765755,"{'0': [1, 6], '1': [5, 29], '2': [12, 63], '3': [10, 51], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00172,5,"(0, 1, 2, 3, 4)",5.820928271181932,"{'0': [13, 64], '1': [16, 80], '2': [17, 84], '3': [4, 23], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00599,5,"(0, 1, 2, 3, 4)",0.7088162031888656,"{'0': [17, 83], '1': [3, 15], '2': [16, 81], '3': [2, 14], '4': [17, 87]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00206,5,"(0, 1, 2, 3, 4)",1.5541941808711286,"{'0': [10, 51], '1': [14, 70], '2': [11, 54], '3': [11, 57], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00843,5,"(0, 1, 2, 3, 4)",2.1952215924371177,"{'0': [13, 67], '1': [11, 57], '2': [11, 58], '3': [14, 75], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01071,5,"(0, 1, 2, 3, 4)",4.418075652351544,"{'0': [11, 56], '1': [4, 21], '2': [14, 70], '3': [1, 6], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00791,5,"(0, 1, 2, 3, 4)",5.3462312541106325,"{'0': [1, 7], '1': [4, 24], '2': [3, 18], '3': [11, 56], '4': [13, 67]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00468,5,"(0, 1, 2, 3, 4)",0.4672935827720278,"{'0': [0, 0], '1': [1, 4], '2': [12, 63], '3': [2, 14], '4': [14, 74]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00799,5,"(0, 1, 2, 3, 4)",0.8953274510443021,"{'0': [2, 14], '1': [3, 16], '2': [11, 54], '3': [17, 85], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00924,5,"(0, 1, 2, 3, 4)",1.1792716673221961,"{'0': [18, 93], '1': [0, 0], '2': [14, 70], '3': [11, 55], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00826,5,"(0, 1, 2, 3, 4)",3.5923520156367115,"{'0': [1, 4], '1': [16, 80], '2': [11, 54], '3': [16, 82], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00808,5,"(0, 1, 2, 3, 4)",0.9917942447338244,"{'0': [0, 1], '1': [1, 5], '2': [15, 78], '3': [2, 14], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00960,5,"(0, 1, 2, 3, 4)",3.4490041172250807,"{'0': [11, 54], '1': [13, 65], '2': [14, 69], '3': [1, 9], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00262,5,"(0, 1, 2, 3, 4)",1.8081486911166271,"{'0': [13, 64], '1': [11, 56], '2': [14, 70], '3': [4, 21], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00343,5,"(0, 1, 2, 3, 4)",6.105344792550473,"{'0': [16, 79], '1': [13, 66], '2': [1, 5], '3': [4, 20], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01021,5,"(0, 1, 2, 3, 4)",5.091513095696064,"{'0': [11, 57], '1': [16, 82], '2': [14, 72], '3': [1, 5], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01059,5,"(0, 1, 2, 3, 4)",0.8177639858701298,"{'0': [13, 67], '1': [3, 15], '2': [10, 51], '3': [2, 14], '4': [14, 74]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00081,5,"(0, 1, 2, 3, 4)",2.5713292244746597,"{'0': [11, 60], '1': [4, 20], '2': [14, 73], '3': [11, 58], '4': [11, 57]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01075,5,"(0, 1, 2, 3, 4)",2.8644018289104247,"{'0': [0, 1], '1': [16, 80], '2': [4, 22], '3': [1, 7], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00898,5,"(0, 1, 2, 3, 4)",1.3741064240316738,"{'0': [0, 0], '1': [1, 5], '2': [12, 63], '3': [2, 14], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00072,5,"(0, 1, 2, 3, 4)",3.488688145188874,"{'0': [16, 79], '1': [17, 85], '2': [17, 86], '3': [4, 21], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00707,5,"(0, 1, 2, 3, 4)",2.9193201592735676,"{'0': [12, 63], '1': [16, 80], '2': [13, 64], '3': [11, 56], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00201,5,"(0, 1, 2, 3, 4)",1.234754246792307,"{'0': [1, 9], '1': [4, 22], '2': [11, 56], '3': [1, 8], '4': [14, 73]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00316,5,"(0, 1, 2, 3, 4)",2.497993906382871,"{'0': [1, 4], '1': [14, 68], '2': [11, 53], '3': [11, 56], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00997,5,"(0, 1, 2, 3, 4)",2.6340450484585216,"{'0': [10, 51], '1': [14, 70], '2': [15, 78], '3': [14, 72], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00129,5,"(0, 1, 2, 3, 4)",2.0120960335331266,"{'0': [11, 54], '1': [15, 78], '2': [13, 65], '3': [2, 14], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00130,5,"(0, 1, 2, 3, 4)",1.4498893005978886,"{'0': [13, 67], '1': [11, 56], '2': [17, 86], '3': [1, 8], '4': [14, 71]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01050,5,"(0, 1, 2, 3, 4)",1.87610321415888,"{'0': [14, 71], '1': [17, 85], '2': [11, 55], '3': [11, 56], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00566,5,"(0, 1, 2, 3, 4)",3.407202007936351,"{'0': [1, 4], '1': [5, 29], '2': [15, 78], '3': [11, 54], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00746,5,"(0, 1, 2, 3, 4)",3.106035972162654,"{'0': [1, 4], '1': [11, 54], '2': [16, 80], '3': [11, 57], '4': [11, 59]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00813,5,"(0, 1, 2, 3, 4)",2.699720534973065,"{'0': [18, 93], '1': [11, 54], '2': [1, 7], '3': [4, 21], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00148,5,"(0, 1, 2, 3, 4)",2.27040641482421,"{'0': [0, 0], '1': [1, 4], '2': [13, 65], '3': [2, 14], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00379,5,"(0, 1, 2, 3, 4)",0.89805961974127,"{'0': [2, 14], '1': [3, 15], '2': [11, 53], '3': [17, 83], '4': [14, 69]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00903,5,"(0, 1, 2, 3, 4)",1.9396559239248854,"{'0': [13, 65], '1': [11, 56], '2': [1, 6], '3': [4, 21], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00847,5,"(0, 1, 2, 3, 4)",1.1595159762270975,"{'0': [17, 84], '1': [15, 78], '2': [12, 63], '3': [11, 56], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00606,5,"(0, 1, 2, 3, 4)",2.285188830220548,"{'0': [14, 70], '1': [5, 29], '2': [12, 63], '3': [11, 57], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00078,5,"(0, 1, 2, 3, 4)",0.491759712872589,"{'0': [0, 0], '1': [1, 4], '2': [13, 64], '3': [2, 14], '4': [11, 60]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00662,5,"(0, 1, 2, 3, 4)",2.6980734869270244,"{'0': [13, 65], '1': [17, 86], '2': [11, 55], '3': [4, 22], '4': [16, 82]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00776,5,"(0, 1, 2, 3, 4)",3.1201833504224172,"{'0': [15, 78], '1': [11, 53], '2': [16, 79], '3': [10, 50], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01020,5,"(0, 1, 2, 3, 4)",1.9967159065916664,"{'0': [14, 71], '1': [11, 56], '2': [11, 57], '3': [1, 5], '4': [14, 72]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00607,5,"(0, 1, 2, 3, 4)",2.8703200436415934,"{'0': [12, 63], '1': [16, 81], '2': [13, 65], '3': [17, 86], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00219,5,"(0, 1, 2, 3, 4)",1.4959190167822065,"{'0': [2, 14], '1': [14, 70], '2': [11, 54], '3': [17, 83], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00964,5,"(0, 1, 2, 3, 4)",1.1432209566639955,"{'0': [2, 14], '1': [0, 0], '2': [14, 69], '3': [11, 54], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00287,5,"(0, 1, 2, 3, 4)",0.8572063751307721,"{'0': [14, 69], '1': [12, 63], '2': [16, 79], '3': [11, 56], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00734,5,"(0, 1, 2, 3, 4)",1.635426773456839,"{'0': [17, 83], '1': [0, 0], '2': [4, 20], '3': [17, 86], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00814,5,"(0, 1, 2, 3, 4)",3.280611145796741,"{'0': [18, 93], '1': [0, 1], '2': [14, 69], '3': [11, 54], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00357,5,"(0, 1, 2, 3, 4)",0.8866357897041688,"{'0': [14, 70], '1': [12, 63], '2': [16, 80], '3': [11, 58], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00075,5,"(0, 1, 2, 3, 4)",2.566234536206984,"{'0': [0, 0], '1': [17, 84], '2': [4, 21], '3': [11, 56], '4': [13, 66]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00961,5,"(0, 1, 2, 3, 4)",2.5337815418804963,"{'0': [1, 7], '1': [4, 23], '2': [3, 18], '3': [1, 9], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00436,5,"(0, 1, 2, 3, 4)",3.5481847497197254,"{'0': [1, 4], '1': [13, 64], '2': [15, 78], '3': [11, 57], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00149,5,"(0, 1, 2, 3, 4)",0.8194137156513283,"{'0': [11, 54], '1': [3, 15], '2': [13, 65], '3': [2, 14], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00312,5,"(0, 1, 2, 3, 4)",1.0989904154044055,"{'0': [16, 80], '1': [11, 55], '2': [14, 70], '3': [4, 22], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00032,5,"(0, 1, 2, 3, 4)",2.4845780413497303,"{'0': [13, 64], '1': [16, 80], '2': [17, 84], '3': [4, 21], '4': [13, 65]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00528,5,"(0, 1, 2, 3, 4)",1.4711151339478126,"{'0': [0, 1], '1': [1, 4], '2': [12, 63], '3': [16, 80], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00811,5,"(0, 1, 2, 3, 4)",6.36003489000966,"{'0': [1, 7], '1': [4, 22], '2': [10, 50], '3': [1, 6], '4': [17, 84]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00069,5,"(0, 1, 2, 3, 4)",2.056581068795647,"{'0': [2, 14], '1': [3, 16], '2': [13, 64], '3': [11, 53], '4': [17, 85]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00627,5,"(0, 1, 2, 3, 4)",3.38349226635537,"{'0': [12, 63], '1': [16, 81], '2': [13, 66], '3': [11, 58], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00686,5,"(0, 1, 2, 3, 4)",1.512220558733278,"{'0': [14, 69], '1': [5, 29], '2': [11, 53], '3': [11, 55], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00144,5,"(0, 1, 2, 3, 4)",1.6683271299216855,"{'0': [2, 14], '1': [0, 0], '2': [4, 20], '3': [13, 66], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00327,5,"(0, 1, 2, 3, 4)",1.3363242024052806,"{'0': [10, 50], '1': [13, 64], '2': [6, 31], '3': [11, 55], '4': [4, 24]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00034,5,"(0, 1, 2, 3, 4)",2.816635142855185,"{'0': [2, 14], '1': [0, 1], '2': [4, 21], '3': [13, 65], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00295,5,"(0, 1, 2, 3, 4)",2.5631554581317326,"{'0': [0, 1], '1': [5, 29], '2': [4, 22], '3': [1, 7], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00236,5,"(0, 1, 2, 3, 4)",1.150810965590093,"{'0': [16, 80], '1': [10, 50], '2': [11, 55], '3': [11, 56], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00363,5,"(0, 1, 2, 3, 4)",4.431153497939068,"{'0': [10, 51], '1': [6, 33], '2': [1, 6], '3': [4, 22], '4': [14, 73]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00217,5,"(0, 1, 2, 3, 4)",2.456386489779726,"{'0': [10, 50], '1': [13, 65], '2': [16, 80], '3': [11, 56], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00787,5,"(0, 1, 2, 3, 4)",1.4656779028495348,"{'0': [13, 65], '1': [11, 54], '2': [12, 63], '3': [14, 72], '4': [4, 23]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00099,5,"(0, 1, 2, 3, 4)",1.7927055976523358,"{'0': [2, 14], '1': [3, 15], '2': [13, 65], '3': [11, 54], '4': [14, 70]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00733,5,"(0, 1, 2, 3, 4)",4.483088429899159,"{'0': [12, 63], '1': [17, 85], '2': [1, 5], '3': [4, 20], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00680,5,"(0, 1, 2, 3, 4)",4.047093202653537,"{'0': [11, 55], '1': [17, 85], '2': [11, 56], '3': [1, 7], '4': [17, 86]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00337,5,"(0, 1, 2, 3, 4)",0.9665105564329926,"{'0': [16, 80], '1': [11, 53], '2': [6, 31], '3': [11, 56], '4': [4, 22]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00178,5,"(0, 1, 2, 3, 4)",2.100280449770623,"{'0': [0, 2], '1': [12, 63], '2': [13, 64], '3': [11, 53], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00213,5,"(0, 1, 2, 3, 4)",6.570715644185791,"{'0': [14, 68], '1': [10, 52], '2': [1, 7], '3': [4, 21], '4': [14, 71]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00657,5,"(0, 1, 2, 3, 4)",1.4906303571590556,"{'0': [17, 83], '1': [16, 80], '2': [13, 65], '3': [11, 56], '4': [17, 86]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00120,5,"(0, 1, 2, 3, 4)",5.988474974756186,"{'0': [13, 67], '1': [11, 56], '2': [13, 66], '3': [1, 7], '4': [14, 70]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00602,5,"(0, 1, 2, 3, 4)",2.60864254839722,"{'0': [13, 64], '1': [17, 86], '2': [11, 56], '3': [4, 21], '4': [17, 88]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00336,5,"(0, 1, 2, 3, 4)",1.2577151742048844,"{'0': [16, 80], '1': [5, 29], '2': [11, 53], '3': [11, 56], '4': [10, 52]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00067,5,"(0, 1, 2, 3, 4)",2.7534030230476176,"{'0': [17, 83], '1': [15, 78], '2': [13, 64], '3': [13, 67], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01096,5,"(0, 1, 2, 3, 4)",2.306970232357154,"{'0': [14, 69], '1': [13, 65], '2': [16, 80], '3': [14, 70], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00969,5,"(0, 1, 2, 3, 4)",1.3927959639427407,"{'0': [13, 64], '1': [10, 49], '2': [14, 68], '3': [2, 14], '4': [17, 84]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00118,5,"(0, 1, 2, 3, 4)",0.7595072238401575,"{'0': [0, 1], '1': [1, 4], '2': [16, 79], '3': [2, 14], '4': [11, 56]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn1', 4: 'dnn2'}"
ds_00005,5,"(0, 1, 2, 3, 4)",6.099158333263892,"{'0': [0, 0], '1': [13, 66], '2': [4, 23], '3': [11, 58], '4': [13, 67]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00150,5,"(0, 1, 2, 3, 4)",3.98680084634225,"{'0': [13, 67], '1': [11, 56], '2': [17, 86], '3': [1, 5], '4': [17, 85]}","{0: 'dnn2', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00897,5,"(0, 1, 2, 3, 4)",0.6870032298441068,"{'0': [13, 65], '1': [13, 64], '2': [12, 63], '3': [11, 55], '4': [4, 21]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_01013,5,"(0, 1, 2, 3, 4)",6.513657926187468,"{'0': [14, 68], '1': [10, 50], '2': [1, 7], '3': [4, 21], '4': [11, 54]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_01103,5,"(0, 1, 2, 3, 4)",2.903319635918351,"{'0': [10, 50], '1': [10, 52], '2': [1, 7], '3': [4, 21], '4': [11, 55]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00842,5,"(0, 1, 2, 3, 4)",1.9929856476904928,"{'0': [11, 56], '1': [11, 57], '2': [14, 73], '3': [14, 75], '4': [11, 58]}","{0: 'dnn1', 1: 'dnn2', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00584,5,"(0, 1, 2, 3, 4)",7.1620845374791715,"{'0': [16, 79], '1': [0, 0], '2': [14, 69], '3': [17, 84], '4': [16, 80]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00995,5,"(0, 1, 2, 3, 4)",1.6769402533101951,"{'0': [0, 0], '1': [16, 81], '2': [4, 22], '3': [1, 7], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn2', 3: 'dnn2', 4: 'dnn2'}"
ds_00256,5,"(0, 1, 2, 3, 4)",2.139316326058593,"{'0': [10, 50], '1': [14, 70], '2': [11, 56], '3': [11, 59], '4': [14, 72]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
ds_00207,5,"(0, 1, 2, 3, 4)",0.9455913090881073,"{'0': [14, 69], '1': [13, 64], '2': [10, 51], '3': [11, 57], '4': [4, 24]}","{0: 'dnn1', 1: 'dnn1', 2: 'dnn1', 3: 'dnn2', 4: 'dnn2'}"
